4994,5000,0.27,7500,0.36,0.4
8769,5000,0.38,7500,0.36,0.5
6169,5000,0.31,7500,0.36,0.6
5082,5000,0.28,7500,0.36,0.7
5002,5000,0.27,7500,0.36,0.8
4992,5000,0.27,7500,0.36,0.9
4995,5000,0.27,7500,0.36,1.0
13148,5000,0.51,7500,0.36,1.1
11695,5000,0.47,7500,0.36,1.2
9319,5000,0.40,7500,0.36,1.3
8285,5000,0.37,7500,0.36,1.4
7485,5000,0.35,7500,0.36,1.5
6040,5000,0.30,7500,0.36,1.6
5452,5000,0.29,7500,0.36,1.7
5193,5000,0.29,7500,0.36,1.8
5054,5000,0.27,7500,0.36,1.9
5194,5000,0.28,7500,0.41,0.1
5477,5000,0.29,7500,0.41,0.2
4994,5000,0.27,7500,0.41,0.3
6197,5000,0.31,7500,0.41,0.4
4990,5000,0.26,7500,0.41,0.5
4990,5000,0.26,7500,0.41,0.6
10698,5000,0.43,7500,0.41,0.7
7204,5000,0.34,7500,0.41,0.8
5543,5000,0.29,7500,0.41,0.9
5032,5000,0.27,7500,0.41,1.0
4998,5000,0.27,7500,0.41,1.1
4988,5000,0.26,7500,0.41,1.2
4991,5000,0.27,7500,0.41,1.3
14366,5000,0.53,7500,0.41,1.4
13555,5000,0.52,7500,0.41,1.5
12451,5000,0.49,7500,0.41,1.6
11025,5000,0.45,7500,0.41,1.7
8208,5000,0.37,7500,0.41,1.8
7574,5000,0.35,7500,0.41,1.9
4988,5000,0.27,7500,0.46,0.1
4997,5000,0.27,7500,0.46,0.2
5307,5000,0.28,7500,0.46,0.3
4993,5000,0.26,7500,0.46,0.4
6160,5000,0.31,7500,0.46,0.5
5006,5000,0.27,7500,0.46,0.6
4995,5000,0.27,7500,0.46,0.7
11003,5000,0.45,7500,0.46,0.8
8002,5000,0.37,7500,0.46,0.9
6072,5000,0.30,7500,0.46,1.0
5084,5000,0.27,7500,0.46,1.1
5014,5000,0.28,7500,0.46,1.2
4993,5000,0.27,7500,0.46,1.3
4995,5000,0.26,7500,0.46,1.4
15397,5000,0.56,7500,0.46,1.5
14172,5000,0.54,7500,0.46,1.6
12908,5000,0.50,7500,0.46,1.7
11937,5000,0.47,7500,0.46,1.8
9133,5000,0.39,7500,0.46,1.9
4994,5000,0.27,7500,0.51,0.1
4994,5000,0.27,7500,0.51,0.2
4989,5000,0.26,7500,0.51,0.3
5872,5000,0.30,7500,0.51,0.4
4990,5000,0.27,7500,0.51,0.5
9329,5000,0.40,7500,0.51,0.6
6928,5000,0.33,7500,0.51,0.7
4995,5000,0.27,7500,0.51,0.8
4995,5000,0.27,7500,0.51,0.9
12378,5000,0.49,7500,0.51,1.0
10447,5000,0.44,7500,0.51,1.1
7207,5000,0.34,7500,0.51,1.2
5397,5000,0.29,7500,0.51,1.3
5037,5000,0.28,7500,0.51,1.4
5008,5000,0.27,7500,0.51,1.5
4994,5000,0.27,7500,0.51,1.6
4996,5000,0.26,7500,0.51,1.7
16581,5000,0.61,7500,0.51,1.8
14811,5000,0.56,7500,0.51,1.9
4992,5000,0.27,7500,0.56,0.1
5548,5000,0.29,7500,0.56,0.2
6014,5000,0.31,7500,0.56,0.3
4994,5000,0.28,7500,0.56,0.4
5482,5000,0.28,7500,0.56,0.5
4991,5000,0.27,7500,0.56,0.6
10300,5000,0.43,7500,0.56,0.7
6102,5000,0.31,7500,0.56,0.8
4993,5000,0.26,7500,0.56,0.9
4992,5000,0.27,7500,0.56,1.0
12913,5000,0.50,7500,0.56,1.1
10723,5000,0.44,7500,0.56,1.2
6831,5000,0.33,7500,0.56,1.3
5680,5000,0.29,7500,0.56,1.4
5147,5000,0.28,7500,0.56,1.5
5004,5000,0.27,7500,0.56,1.6
4994,5000,0.27,7500,0.56,1.7
4992,5000,0.26,7500,0.56,1.8
16985,5000,0.62,7500,0.56,1.9
5163,5000,0.28,7500,0.61,0.1
6121,5000,0.31,7500,0.61,0.2
6303,5000,0.31,7500,0.61,0.3
7733,5000,0.35,7500,0.61,0.4
5025,5000,0.27,7500,0.61,0.5
8129,5000,0.37,7500,0.61,0.6
5117,5000,0.27,7500,0.61,0.7
4986,4999,0.27,7500,0.61,0.8
10578,5000,0.44,7500,0.61,0.9
6633,5000,0.33,7500,0.61,1.0
5007,5000,0.28,7500,0.61,1.1
4994,5000,0.27,7500,0.61,1.2
13263,5000,0.51,7500,0.61,1.3
11953,5000,0.48,7500,0.61,1.4
10213,5000,0.43,7500,0.61,1.5
6131,5000,0.31,7500,0.61,1.6
5468,5000,0.28,7500,0.61,1.7
5062,5000,0.27,7500,0.61,1.8
5002,5000,0.27,7500,0.61,1.9
4988,5000,0.26,7500,0.66,0.1
5461,5000,0.28,7500,0.66,0.2
5113,5000,0.28,7500,0.66,0.3
5043,5000,0.28,7500,0.66,0.4
6482,5000,0.31,7500,0.66,0.5
4995,5000,0.27,7500,0.66,0.6
6171,5000,0.31,7500,0.66,0.7
5057,5000,0.28,7500,0.66,0.8
4991,5000,0.26,7500,0.66,0.9
8942,5000,0.39,7500,0.66,1.0
6170,5000,0.30,7500,0.66,1.1
5088,5000,0.27,7500,0.66,1.2
4994,5000,0.26,7500,0.66,1.3
13489,5000,0.52,7500,0.66,1.4
12374,5000,0.48,7500,0.66,1.5
10629,5000,0.44,7500,0.66,1.6
8858,5000,0.39,7500,0.66,1.7
6380,5000,0.31,7500,0.66,1.8
5119,5000,0.28,7500,0.66,1.9
4997,5000,0.26,7500,0.71,0.1
5057,5000,0.27,7500,0.71,0.2
5840,5000,0.30,7500,0.71,0.3
5315,5000,0.28,7500,0.71,0.4
5640,5000,0.29,7500,0.71,0.5
8256,5000,0.38,7500,0.71,0.6
4994,5000,0.27,7500,0.71,0.7
8966,5000,0.39,7500,0.71,0.8
5649,5000,0.30,7500,0.71,0.9
5001,5000,0.27,7500,0.71,1.0
12389,5000,0.49,7500,0.71,1.1
10207,5000,0.43,7500,0.71,1.2
6068,5000,0.32,7500,0.71,1.3
5072,5000,0.27,7500,0.71,1.4
4989,5000,0.27,7500,0.71,1.5
14467,5000,0.55,7500,0.71,1.6
12459,5000,0.50,7500,0.71,1.7
11520,5000,0.46,7500,0.71,1.8
10122,5000,0.42,7500,0.71,1.9
4990,5000,0.27,7500,0.76,0.1
5008,5000,0.27,7500,0.76,0.2
5019,5000,0.27,7500,0.76,0.3
4992,5000,0.27,7500,0.76,0.4
4999,5000,0.27,7500,0.76,0.5
5026,5000,0.27,7500,0.76,0.6
6502,5000,0.32,7500,0.76,0.7
4991,5000,0.27,7500,0.76,0.8
8110,5000,0.37,7500,0.76,0.9
5505,5000,0.29,7500,0.76,1.0
4992,5000,0.27,7500,0.76,1.1
12193,5000,0.49,7500,0.76,1.2
9945,5000,0.42,7500,0.76,1.3
5836,5000,0.30,7500,0.76,1.4
5436,5000,0.28,7500,0.76,1.5
15991,5000,0.60,7500,0.76,1.6
14799,5000,0.56,7500,0.76,1.7
13101,5000,0.50,7500,0.76,1.8
11692,5000,0.47,7500,0.76,1.9
5105,5000,0.27,7500,0.81,0.1
4996,5000,0.27,7500,0.81,0.2
4998,5000,0.27,7500,0.81,0.3
5226,5000,0.28,7500,0.81,0.4
4988,5000,0.28,7500,0.81,0.5
5067,5000,0.27,7500,0.81,0.6
6378,5000,0.31,7500,0.81,0.7
10680,5000,0.44,7500,0.81,0.8
4997,5000,0.27,7500,0.81,0.9
11022,5000,0.44,7500,0.81,1.0
6432,5000,0.32,7500,0.81,1.1
5141,5000,0.27,7500,0.81,1.2
13390,5000,0.52,7500,0.81,1.3
12251,5000,0.49,7500,0.81,1.4
8878,5000,0.39,7500,0.81,1.5
6083,5000,0.30,7500,0.81,1.6
5030,5000,0.27,7500,0.81,1.7
16331,5000,0.59,7500,0.81,1.8
16509,5000,0.59,7500,0.81,1.9
5040,5000,0.27,7500,0.86,0.1
5013,5000,0.27,7500,0.86,0.2
5041,5000,0.27,7500,0.86,0.3
5002,5000,0.27,7500,0.86,0.4
7219,5000,0.33,7500,0.86,0.5
6520,5000,0.32,7500,0.86,0.6
4988,5000,0.27,7500,0.86,0.7
5167,5000,0.28,7500,0.86,0.8
8350,5000,0.37,7500,0.86,0.9
4989,5000,0.27,7500,0.86,1.0
9016,5000,0.40,7500,0.86,1.1
6047,5000,0.32,7500,0.86,1.2
5052,5000,0.28,7500,0.86,1.3
13336,5000,0.51,7500,0.86,1.4
11750,5000,0.46,7500,0.86,1.5
9592,5000,0.42,7500,0.86,1.6
6164,5000,0.32,7500,0.86,1.7
5299,5000,0.29,7500,0.86,1.8
16303,5000,0.60,7500,0.86,1.9
5135,5000,0.28,7500,0.91,0.1
5226,5000,0.28,7500,0.91,0.2
5626,5000,0.30,7500,0.91,0.3
7306,5000,0.34,7500,0.91,0.4
8371,5000,0.38,7500,0.91,0.5
7956,5000,0.36,7500,0.91,0.6
8334,5000,0.38,7500,0.91,0.7
4988,5000,0.27,7500,0.91,0.8
6344,5000,0.31,7500,0.91,0.9
9938,5000,0.42,7500,0.91,1.0
5144,5000,0.28,7500,0.91,1.1
11336,5000,0.46,7500,0.91,1.2
7236,5000,0.35,7500,0.91,1.3
5635,5000,0.29,7500,0.91,1.4
4995,5000,0.27,7500,0.91,1.5
13222,5000,0.51,7500,0.91,1.6
11941,5000,0.48,7500,0.91,1.7
9044,5000,0.39,7500,0.91,1.8
5455,5000,0.29,7500,0.91,1.9
4991,5000,0.26,7500,0.96,0.1
5562,5000,0.29,7500,0.96,0.2
5051,5000,0.27,7500,0.96,0.3
5434,5000,0.28,7500,0.96,0.4
8502,5000,0.37,7500,0.96,0.5
5717,5000,0.30,7500,0.96,0.6
5267,5000,0.28,7500,0.96,0.7
6106,5000,0.31,7500,0.96,0.8
10719,5000,0.44,7500,0.96,0.9
5021,5000,0.27,7500,0.96,1.0
7383,5000,0.34,7500,0.96,1.1
13905,5000,0.53,7500,0.96,1.2
10867,5000,0.45,7500,0.96,1.3
7023,5000,0.33,7500,0.96,1.4
5455,5000,0.29,7500,0.96,1.5
15513,5000,0.58,7500,0.96,1.6
13143,5000,0.51,7500,0.96,1.7
11854,5000,0.48,7500,0.96,1.8
8965,5000,0.40,7500,0.96,1.9
