12345,7609,0.59,7500,0.71,0.9
16571,8412,0.73,7500,0.71,1.0
14560,9961,0.67,7500,0.71,1.1
12510,9650,0.61,7500,0.71,1.2
12349,7647,0.59,7500,0.71,1.3
16325,7756,0.70,7500,0.71,1.4
24723,10407,1.00,7500,0.71,1.5
16405,9995,0.72,7500,0.71,1.6
14688,9984,0.68,7500,0.71,1.7
13688,9866,0.64,7500,0.71,1.8
12447,9630,0.61,7500,0.71,1.9
9001,7309,0.50,7500,0.76,0.1
9261,7313,0.50,7500,0.76,0.2
10727,7867,0.55,7500,0.76,0.3
13509,9004,0.65,7500,0.76,0.4
13359,8504,0.63,7500,0.76,0.5
13544,8287,0.63,7500,0.76,0.6
11795,8058,0.57,7500,0.76,0.7
17353,9367,0.75,7500,0.76,0.8
10305,8735,0.53,7500,0.76,0.9
13754,7929,0.63,7500,0.76,1.0
20610,9825,0.85,7500,0.76,1.1
14444,9948,0.68,7500,0.76,1.2
12380,9666,0.60,7500,0.76,1.3
13955,7954,0.63,7500,0.76,1.4
15705,7928,0.68,7500,0.76,1.5
17781,10000,0.77,7500,0.76,1.6
16772,9994,0.73,7500,0.76,1.7
15310,9985,0.69,7500,0.76,1.8
13968,9923,0.66,7500,0.76,1.9
9083,7499,0.51,7500,0.81,0.1
11231,7968,0.58,7500,0.81,0.2
11277,8138,0.57,7500,0.81,0.3
12154,8556,0.61,7500,0.81,0.4
14240,9055,0.67,7500,0.81,0.5
14293,8731,0.65,7500,0.81,0.6
13394,8700,0.63,7500,0.81,0.7
13055,9811,0.63,7500,0.81,0.8
17297,9073,0.76,7500,0.81,0.9
13354,9903,0.63,7500,0.81,1.0
14670,8711,0.66,7500,0.81,1.1
17395,8635,0.74,7500,0.81,1.2
15628,9988,0.70,7500,0.81,1.3
14402,9973,0.67,7500,0.81,1.4
11317,9319,0.57,7500,0.81,1.5
16219,8686,0.72,7500,0.81,1.6
20803,8767,0.88,7500,0.81,1.7
18091,10000,0.77,7500,0.81,1.8
18057,9998,0.77,7500,0.81,1.9
9681,7888,0.53,7500,0.86,0.1
11614,8252,0.60,7500,0.86,0.2
11339,8293,0.56,7500,0.86,0.3
12997,8789,0.63,7500,0.86,0.4
13093,9103,0.63,7500,0.86,0.5
13624,9050,0.65,7500,0.86,0.6
18064,10215,0.80,7500,0.86,0.7
16027,8997,0.71,7500,0.86,0.8
10712,9010,0.54,7500,0.86,0.9
19875,9882,0.84,7500,0.86,1.0
11368,9288,0.57,7500,0.86,1.1
16366,9014,0.74,7500,0.86,1.2
19571,9118,0.83,7500,0.86,1.3
15532,9988,0.70,7500,0.86,1.4
14104,9972,0.66,7500,0.86,1.5
12039,9621,0.59,7500,0.86,1.6
17560,9020,0.76,7500,0.86,1.7
19794,8957,0.81,7500,0.86,1.8
18070,9989,0.77,7500,0.86,1.9
11793,9129,0.64,7500,0.91,0.1
13012,9385,0.65,7500,0.91,0.2
12539,9421,0.63,7500,0.91,0.3
13726,9718,0.66,7500,0.91,0.4
14216,9737,0.67,7500,0.91,0.5
14616,9737,0.68,7500,0.91,0.6
15123,9740,0.69,7500,0.91,0.7
18770,10104,0.81,7500,0.91,0.8
16505,9698,0.73,7500,0.91,0.9
12252,9733,0.60,7500,0.91,1.0
19444,9681,0.83,7500,0.91,1.1
13625,9976,0.65,7500,0.91,1.2
17183,9727,0.76,7500,0.91,1.3
19682,9674,0.83,7500,0.91,1.4
23390,9956,0.94,7500,0.91,1.5
15336,10000,0.71,7500,0.91,1.6
14207,9988,0.66,7500,0.91,1.7
16652,9746,0.72,7500,0.91,1.8
22242,9682,0.90,7500,0.91,1.9
14014,10249,0.71,7500,0.96,0.1
13809,10052,0.67,7500,0.96,0.2
15692,10096,0.72,7500,0.96,0.3
14025,9894,0.67,7500,0.96,0.4
14851,10018,0.68,7500,0.96,0.5
15853,10028,0.71,7500,0.96,0.6
17158,10040,0.75,7500,0.96,0.7
17053,10026,0.75,7500,0.96,0.8
13072,9959,0.62,7500,0.96,0.9
20011,10117,0.83,7500,0.96,1.0
17293,10022,0.75,7500,0.96,1.1
15942,9996,0.73,7500,0.96,1.2
13092,9939,0.63,7500,0.96,1.3
18558,10024,0.79,7500,0.96,1.4
21509,10034,0.87,7500,0.96,1.5
17366,10000,0.76,7500,0.96,1.6
15267,9991,0.70,7500,0.96,1.7
14168,9992,0.67,7500,0.96,1.8
17781,10024,0.78,7500,0.96,1.9
